year,lane_id,lane_type,truck_class,road_km,drive_time_hr,relay_flag,annual_flow,truckloads,transport_cost_eur,co2_kg
2031,PORT_NL_rotterdam__CAND_DE_koeln,PORT_DC,L,203.56,2.443,False,124139.0,679.0,1561700.0,115497.9
2031,PORT_NL_rotterdam__CAND_PL_lodz,PORT_DC,L,1028.35,12.34,False,65138.0,356.0,818800.0,60555.6
2031,PORT_NL_rotterdam__CAND_ES_madrid,PORT_DC,L,1424.01,17.088,False,27222.0,149.0,342700.0,25344.9
2031,PORT_NL_rotterdam__CAND_IT_rome,PORT_DC,L,1269.56,15.235,False,45759.0,251.0,577300.0,42695.1
2031,CAND_DE_koeln__CAND_IT_rome,DC_DC,L,1091.25,13.095,True,464.0916977930516,78.0,97885.12,52772.8
2031,CAND_DE_koeln__METRO_BE_brussels,DC_HUB_DIRECT,M,182.67,2.192,False,1410.5290115034527,236.0,32332.59,17675.1
2031,CAND_DE_koeln__METRO_BE_antwerp,DC_HUB_DIRECT,M,180.73,2.169,False,698.839531277464,117.0,15859.06,8669.6
2031,CAND_DE_koeln__METRO_BE_liege,DC_HUB_DIRECT,M,102.74,1.233,False,5008.725170809792,835.0,64340.92,35173.0
2031,CAND_DE_koeln__METRO_BE_gent,DC_HUB_DIRECT,M,226.65,2.72,False,315.31797804457,53.0,9009.34,4925.1
2031,CAND_DE_koeln__METRO_BE_charleroi,DC_HUB_DIRECT,M,185.85,2.23,False,273.80275836472066,46.0,6411.82,3505.1
2031,CAND_DE_koeln__METRO_DE_frankfurt_am_main,DC_HUB_DIRECT,M,152.63,1.832,False,451.81623414131616,76.0,8699.91,4756.0
2031,CAND_DE_koeln__METRO_DE_duesseldorf,DC_HUB_DIRECT,M,34.29,0.411,False,403.2030950248454,68.0,1748.79,956.0
2031,CAND_DE_koeln__METRO_DE_stuttgart,DC_HUB_DIRECT,M,287.54,3.45,False,397.4839021876136,67.0,14448.89,7898.7
2031,CAND_DE_koeln__METRO_DE_dortmund,DC_HUB_DIRECT,M,73.98,0.888,False,367.93473919524905,62.0,3440.07,1880.6
2031,CAND_DE_koeln__METRO_DE_essen,DC_HUB_DIRECT,M,58.35,0.7,False,361.26234755181184,61.0,2669.51,1459.3
2031,CAND_DE_koeln__METRO_DE_bremen,DC_HUB_DIRECT,M,269.97,3.24,False,355.54315471458,60.0,12148.65,6641.3
2031,CAND_DE_koeln__METRO_DE_hannover,DC_HUB_DIRECT,M,249.78,2.997,False,335.52597978426854,56.0,10490.76,5734.9
2031,CAND_DE_koeln__METRO_DE_duisburg,DC_HUB_DIRECT,M,56.98,0.684,False,332.6663833656526,56.0,2393.16,1308.3
2031,CAND_DE_koeln__METRO_DE_bochum,DC_HUB_DIRECT,M,63.74,0.765,False,239.25290035753238,40.0,1912.2,1045.3
2031,CAND_DE_koeln__METRO_DE_bochum_hordel,DC_HUB_DIRECT,M,65.13,0.782,False,237.34650274512177,40.0,1953.9,1068.1
2031,CAND_DE_koeln__METRO_DE_mannheim,DC_HUB_DIRECT,M,193.49,2.322,False,221.14212303963154,37.0,5369.35,2935.2
2031,CAND_DE_koeln__METRO_DE_wuppertal,DC_HUB_DIRECT,M,38.49,0.462,False,216.37612900860498,37.0,1068.1,583.9
2031,CAND_DE_koeln__METRO_DE_bielefeld,DC_HUB_DIRECT,M,164.25,1.971,False,208.75053855896255,35.0,4311.56,2357.0
2031,CAND_DE_koeln__METRO_DE_karlsruhe,DC_HUB_DIRECT,M,237.86,2.854,False,203.03134572173067,34.0,6065.43,3315.8
2031,CAND_DE_koeln__METRO_DE_bonn,DC_HUB_DIRECT,M,24.36,0.292,False,199.21855049690944,34.0,621.18,339.6
2031,CAND_DE_koeln__METRO_DE_wiesbaden,DC_HUB_DIRECT,M,131.87,1.582,False,174.43538153557142,30.0,2967.08,1622.0
2031,CAND_DE_koeln__METRO_DE_muenster,DC_HUB_DIRECT,M,123.64,1.484,False,182.06097198521388,31.0,2874.63,1571.5
2031,CAND_DE_koeln__METRO_DE_gelsenkirchen,DC_HUB_DIRECT,M,64.4,0.773,False,168.71618869833958,29.0,1400.7,765.7
2031,CAND_DE_koeln__METRO_DE_aachen,DC_HUB_DIRECT,M,63.28,0.759,False,172.52898392316084,29.0,1376.34,752.4
2031,CAND_DE_koeln__METRO_DE_moenchengladbach,DC_HUB_DIRECT,M,45.25,0.543,False,165.85659227972366,28.0,950.25,519.5
2031,CAND_DE_koeln__METRO_DE_braunschweig,DC_HUB_DIRECT,M,288.02,3.456,False,158.23100183008117,27.0,5832.4,3188.4
2031,CAND_DE_koeln__METRO_DE_krefeld,DC_HUB_DIRECT,M,52.66,0.632,False,149.65221257423343,25.0,987.37,539.8
2031,CAND_DE_koeln__METRO_DE_oberhausen,DC_HUB_DIRECT,M,60.88,0.731,False,136.3074292873591,23.0,1050.18,574.1
2031,CAND_DE_koeln__METRO_DE_freiburg,DC_HUB_DIRECT,M,333.06,3.997,False,147.7458149618228,25.0,6244.88,3413.9
2031,CAND_DE_koeln__METRO_DE_erfurt,DC_HUB_DIRECT,M,285.98,3.432,False,133.44783286874315,23.0,4933.16,2696.8
2031,CAND_DE_koeln__METRO_DE_hagen,DC_HUB_DIRECT,M,59.87,0.718,False,123.91584480669009,21.0,942.95,515.5
2031,CAND_DE_koeln__METRO_DE_kassel,DC_HUB_DIRECT,M,182.99,2.196,False,125.8222424191007,21.0,2882.09,1575.5
2031,CAND_DE_koeln__METRO_DE_hamm,DC_HUB_DIRECT,M,102.78,1.233,False,117.24345316325292,20.0,1541.7,842.8
2031,CAND_DE_koeln__METRO_DE_mainz,DC_HUB_DIRECT,M,141.38,1.697,False,121.05624838807415,21.0,2226.74,1217.3
2031,CAND_DE_koeln__METRO_DE_saarbruecken,DC_HUB_DIRECT,M,189.16,2.27,False,114.383856744637,20.0,2837.4,1551.1
2031,CAND_DE_koeln__METRO_DE_herne,DC_HUB_DIRECT,M,70.01,0.84,False,106.75826629499454,18.0,945.14,516.7
2031,CAND_DE_koeln__METRO_DE_muelheim,DC_HUB_DIRECT,M,55.69,0.668,False,107.71146510119983,18.0,751.82,411.0
2031,CAND_DE_koeln__METRO_DE_osnabrueck,DC_HUB_DIRECT,M,167.17,2.006,False,263.0828705126651,44.0,5516.61,3015.7
2031,CAND_DE_koeln__METRO_DE_solingen,DC_HUB_DIRECT,M,28.3,0.34,False,37371.62556868258,6229.0,132210.53,72275.1
2031,CAND_DE_koeln__METRO_NL_amsterdam,DC_HUB_DIRECT,M,214.15,2.57,False,832.443898359601,139.0,22325.14,12204.4
2031,CAND_DE_koeln__METRO_NL_rotterdam,DC_HUB_DIRECT,M,203.56,2.443,False,712.7800879704083,119.0,18167.73,9931.7
2031,CAND_DE_koeln__METRO_NL_the_hague,DC_HUB_DIRECT,M,223.23,2.679,False,508.8313328723061,85.0,14230.91,7779.6
2031,CAND_DE_koeln__METRO_NL_utrecht,DC_HUB_DIRECT,M,180.45,2.165,False,406.85695532325497,68.0,9202.95,5030.9
2031,CAND_DE_koeln__METRO_NL_eindhoven,DC_HUB_DIRECT,M,117.1,1.405,False,9900.097523110324,1651.0,144999.07,79266.2
2031,CAND_DE_koeln__METRO_NL_tilburg,DC_HUB_DIRECT,M,146.71,1.761,False,140.47490784818268,24.0,2640.78,1443.6
2031,CAND_DE_koeln__METRO_NL_groningen,DC_HUB_DIRECT,M,255.53,3.066,False,129.02880424573814,22.0,4216.24,2304.9
2031,CAND_DE_koeln__METRO_NL_almere_stad,DC_HUB_DIRECT,M,199.67,2.396,False,125.90713962688965,21.0,3144.8,1719.2
2031,CAND_DE_koeln__METRO_NL_breda,DC_HUB_DIRECT,M,167.81,2.014,False,117.58270064329363,20.0,2517.15,1376.0
2031,CAND_DE_koeln__METRO_FR_lille,DC_HUB_DIRECT,M,275.58,3.307,False,601.3760418501594,101.0,20875.19,11411.8
2031,CAND_DE_koeln__METRO_FR_strasbourg,DC_HUB_DIRECT,M,267.41,3.209,False,270.2813671236671,46.0,9225.64,5043.4
2031,CAND_DE_koeln__METRO_FR_bethune,DC_HUB_DIRECT,M,306.99,3.684,False,199.81515355213963,34.0,7828.24,4279.4
2031,CAND_DE_koeln__METRO_FR_valenciennes,DC_HUB_DIRECT,M,249.48,2.994,False,189.196956986567,32.0,5987.52,3273.2
2031,CAND_DE_koeln__METRO_FR_reims,DC_HUB_DIRECT,M,279.83,3.358,False,104.2513844619859,18.0,3777.7,2065.1
2031,CAND_DE_koeln__METRO_LU_luxembourg,DC_HUB_DIRECT,M,158.09,1.897,False,444.16644999999994,75.0,8892.56,4861.3
2031,CAND_PL_lodz__METRO_PL_warsaw,DC_HUB_DIRECT,M,117.01,1.404,False,1124.8944458318033,188.0,16498.41,9019.1
2031,CAND_PL_lodz__METRO_PL_krakow,DC_HUB_DIRECT,M,192.8,2.314,False,481.2048462724937,81.0,11712.6,6402.9
2031,CAND_PL_lodz__METRO_PL_wroclaw,DC_HUB_DIRECT,M,184.87,2.218,False,401.0040385604114,67.0,9289.72,5078.4
